czas;cena (PLN);zmiana (%);wolumen (szt.);numer;typ operacji;
Koniec konsultacji
Interwencja nadzoru
Dogrywka
12:06:46;11,13;-7,25;130;60;TRANSAKCJA S
12:06:46;11,13;-7,25;213;59;TRANSAKCJA S
12:06:46;11,42;-4,83;;;TKO P
12:04:27;11,20;-6,67;50;58;TRANSAKCJA S
12:04:27;11,42;-4,83;;;TKO P
12:03:00;11,26;-6,17;150;57;TRANSAKCJA S
12:03:00;11,42;-4,83;;;TKO P
12:02:42;11,27;-6,08;5;56;TRANSAKCJA S
12:02:42;11,26;-6,17;95;55;TRANSAKCJA S
12:02:42;11,42;-4,83;;;TKO P
11:58:50;11,13;-7,25;140;54;TRANSAKCJA S
11:58:50;11,13;-7,25;137;53;TRANSAKCJA S
11:58:50;11,16;-7,00;250;52;TRANSAKCJA S
11:58:50;11,20;-6,67;200;51;TRANSAKCJA S
11:58:50;11,21;-6,58;90;50;TRANSAKCJA S
11:58:50;11,26;-6,17;100;49;TRANSAKCJA S
11:58:50;11,42;-4,83;;;TKO P
11:55:38;11,38;-5,17;20;48;TRANSAKCJA S
11:55:38;11,38;-5,17;80;47;TRANSAKCJA S
11:55:38;11,42;-4,83;;;TKO P
11:49:42;11,30;-5,83;200;46;TRANSAKCJA S
11:49:42;11,42;-4,83;;;TKO P
11:47:44;11,30;-5,83;100;45;TRANSAKCJA S
11:47:44;11,30;-5,83;200;44;TRANSAKCJA S
11:47:44;11,33;-5,58;120;43;TRANSAKCJA S
11:47:44;11,34;-5,50;100;42;TRANSAKCJA S
11:47:44;11,34;-5,50;90;41;TRANSAKCJA S
11:47:44;11,35;-5,42;120;40;TRANSAKCJA S
11:47:44;11,42;-4,83;;;TKO P
11:44:21;11,36;-5,33;80;39;TRANSAKCJA S
11:44:21;11,42;-4,83;;;TKO P
11:42:45;11,40;-5,00;350;38;TRANSAKCJA S
11:42:45;11,42;-4,83;;;TKO P
11:38:41;11,41;-4,92;250;37;TRANSAKCJA S
11:38:41;11,42;-4,83;;;TKO P
11:37:25;11,41;-4,92;48;36;TRANSAKCJA S
11:37:25;11,40;-5,00;52;35;TRANSAKCJA S
11:37:25;11,42;-4,83;;;TKO P
11:34:44;11,40;-5,00;88;34;TRANSAKCJA S
11:34:44;11,42;-4,83;;;TKO P
11:32:55;11,40;-5,00;256;33;TRANSAKCJA S
11:32:55;11,42;-4,83;;;TKO P
11:31:58;11,40;-5,00;100;32;TRANSAKCJA S
11:31:58;11,42;-4,83;;;TKO P
11:27:32;11,40;-5,00;116;31;TRANSAKCJA S
11:27:32;11,42;-4,83;;;TKO P
11:24:56;11,32;-5,67;81;30;TRANSAKCJA S
11:24:56;11,42;-4,83;;;TKO P
11:24:33;11,32;-5,67;122;29;TRANSAKCJA S
11:24:33;11,33;-5,58;80;28;TRANSAKCJA S
11:24:33;11,40;-5,00;400;27;TRANSAKCJA S
11:24:33;11,41;-4,92;250;26;TRANSAKCJA S
11:24:33;11,41;-4,92;190;25;TRANSAKCJA S
11:24:33;11,42;-4,83;;;TKO P
11:23:20;11,44;-4,67;173;24;TRANSAKCJA S
11:23:20;11,42;-4,83;;;TKO P
11:23:07;11,41;-4,92;340;23;TRANSAKCJA S
11:23:07;11,42;-4,83;;;TKO P
11:22:39;11,42;-4,83;197;22;TRANSAKCJA S
11:22:39;11,43;-4,75;45;21;TRANSAKCJA S
11:22:39;11,43;-4,75;155;20;TRANSAKCJA S
11:22:39;11,47;-4,42;455;19;TRANSAKCJA S
11:22:39;11,48;-4,33;100;18;TRANSAKCJA S
11:22:39;11,51;-4,08;198;17;TRANSAKCJA S
11:22:39;11,52;-4,00;157;16;TRANSAKCJA S
11:22:39;11,66;-2,83;114;15;TRANSAKCJA S
11:22:39;11,70;-2,50;100;14;TRANSAKCJA S
11:22:39;11,71;-2,42;38;13;TRANSAKCJA S
11:22:39;11,42;-4,83;;;TKO P
11:21:56;11,75;-2,08;90;12;TRANSAKCJA S
11:21:56;11,42;-4,83;;;TKO P
11:19:13;11,75;-2,08;200;11;TRANSAKCJA S
11:19:13;11,42;-4,83;;;TKO P
11:11:11;11,42;-4,83;;;TKO P
11:11:02;11,41;-4,92;;;TKO P
11:10:55;11,41;-4,92;;;TKO P
11:10:50;11,41;-4,92;;;TKO P
11:10:45;11,41;-4,92;;;TKO P
11:10:40;11,40;-5,00;;;TKO P
11:10:31;11,40;-5,00;;;TKO P
11:10:29;11,40;-5,00;;;TKO P
11:10:26;11,40;-5,00;;;TKO P
11:10:20;11,40;-5,00;;;TKO P
11:10:14;11,40;-5,00;;;TKO P
11:10:12;11,40;-5,00;;;TKO P
11:10:08;11,40;-5,00;;;TKO P
11:10:07;11,40;-5,00;;;TKO P
11:10:05;11,40;-5,00;;;TKO P
11:09:56;11,40;-5,00;;;TKO P
11:09:52;11,40;-5,00;;;TKO P
11:09:35;11,30;-5,83;;;TKO P
11:09:33;11,25;-6,25;;;TKO P
11:09:30;11,25;-6,25;;;TKO P
11:09:23;11,23;-6,42;;;TKO P
11:09:22;11,17;-6,92;;;TKO P
11:09:18;11,04;-8,00;;;TKO P
11:08:58;11,02;-8,17;;;TKO P
11:08:56;11,11;-7,42;;;TKO P
11:08:44;11,00;-8,33;;;TKO P
10:51:30;11,80;-1,67;500;10;TRANSAKCJA S
10:51:06;11,71;-2,42;125;9;TRANSAKCJA S
09:39:05;11,80;-1,67;19;8;TRANSAKCJA S
09:37:43;11,79;-1,75;1000;7;TRANSAKCJA S
09:03:10;11,80;-1,67;112;6;TRANSAKCJA S
Notowania ci¹g³e
09:00:01;11,80;-1,67;10;5;TRANSAKCJA O
09:00:01;11,80;-1,67;12;4;TRANSAKCJA O
09:00:01;11,80;-1,67;90;3;TRANSAKCJA O
09:00:01;11,80;-1,67;100;2;TRANSAKCJA O
09:00:01;11,80;-1,67;388;1;TRANSAKCJA O
09:00:01;11,80;-1,67;;;TKO P
Wyznaczenie wide³ek 10,62 12,98
Otwarcie
08:59:26;11,80;-1,67;;;TKO P
08:57:19;11,89;-0,92;;;TKO P
08:56:57;11,90;-0,83;;;TKO P
08:00:23;12,00;0,00;;;TKO P
Przed otwarciem
Pocz¹tek konsultacji
Wyznaczenie wide³ek 10,80 13,20
